project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject
329544375,"Untersuchung der kritischen Signalwege die einen profibrotischen, anti-angiogenetischen Phänotyp in perivaskulären Myofibroblast-Progenitoren initiieren ((1)-P30*)",2017,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
329564820,Inflammasomaktivierung im Rahmen von cholestatischen Lebererkrankungen ((2)-P31*),2017,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
329565248,Der Einfluß einer chronischen IFN-Wirkung auf anti-virale Immunantworten im Kontext einer Leberfibrose ((2)-P32*),2017,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
329662912,Bildgebungsbiomarker für die Stadienerfassung und Therapieüberwachung von Leber- und Nierenfibrose ((3)-P33*),2017,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
356114108,GPU Rechnerclustergrid,2017,2017,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
374811773,Hydraulische Zwei-Komponenten-Spritzgießmaschine mit Wendeplatte,2017,2017,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
377513987,Atomistische Mehrskalen-Simulation der Koksverbrennung (A07*),2017,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
377656883,Untersuchung von Zünd- und Verbrennungsprozessen von Brennstoffpartikeln unter Oxyfuel-Bedingungen (B07*),2017,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
377657222,Sensitivitätsanalyse und Unsicherheitsquantifizierung von pulverisierter Feststoffverbren-nung (B08*),2017,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
389749740,Doppelraschelwirkmaschine,2017,2017,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
395786233,Feldemissions-Rasterelektronenmikroskop,2018,2018,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
395792080,Rasterelektronenmikroskop,2018,2018,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
396560795,Analytisches Transmissionselektronenmikroskop mit Feldemissionsquelle,2018,2018,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
396855683,Hochauflösendes analytisches Feldemissions-Rasterelektronenmikroskop,2018,2018,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
398202000,600 MHz NMR-Spektrometer,2018,2018,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
398353291,Hochtemperatur Röntgenbeugung mit Eigenspannungs- und Texturmessung,2018,2018,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
398774412,X-ray Photoelectron Spectroscopy,2018,2018,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
272509,GRK 459: Praxis und Theorie des künstlerischen Schaffensprozesses,1998,2004,10169,Universität der Künste Berlin (UdK),7,
188727628,GRK 1759: Das Wissen der Künste,2012,,10169,Universität der Künste Berlin (UdK),3,"Kunst-, Musik-, Theater- und Medienwissenschaften"
272533,GRK 462: Paläoökosystemforschung und Geschichte,1998,2004,10113,Universität Regensburg,7,
273143,GRK 638: Nichtlinearität und Nichtgleichgewicht in kondensierter Materie,2000,2009,10113,Universität Regensburg,10,
273161,GRK 640: Sensorische Photorezeptoren in natürlichen und artifiziellen Systemen,2000,2009,10113,Universität Regensburg,10,
273349,GRK 728: Kulturen der Lüge,2001,2004,10113,Universität Regensburg,4,
273397,GRK 760: Medizinische Chemie: Molekulare Erkennung - Ligand-Rezeptor-Wechselwirkungen,2002,2011,10113,Universität Regensburg,10,"Mikrobiologie, Virologie und Immunologie"
5168964,Die Protein O-Mannosylierung bei Hefen und Pilzen (A 5),1999,2004,10113,Universität Regensburg,6,
5168971,Struktur und Funktion von Proteinen Niederer Eukaryonten (C 6),1999,2004,10113,Universität Regensburg,6,
5339305,"Charakterisierung der Expression, morphologischen Verteilung und Regulation von ATP-Binding-Cassette Transportern in der Darmmukosa von Patienten mit entzündlichen Darmerkrankungen (A 01)",2002,2005,10113,Universität Regensburg,4,
5339324,Regulation physiologischer und pathologischer Apoptoseformen humaner intestinaler Epithelzellen (A 2),2002,2004,10113,Universität Regensburg,3,
5339330,Regulation und spezifische Funktion von Interleukin 18 in intestinalen Epithelzellen (A 03),2002,2005,10113,Universität Regensburg,4,
5339346,Die Bedeutung von Lamellar Bodies und dren vesikulären Transports bei Störungen der intestinalen Membranintegrität im Rahmen chronisch-entzündlicher Darmerkrankungen (A 04),2002,2005,10113,Universität Regensburg,4,
5339438,Gentherapeutische Modulation von Apoptose in der entzündlich veränderten Darmmukosa durch die Expression von antiapoptotischem dominant negativem FADD in Epithelzellen und des proapoptotischen Gens bax in T-Lymphozyten (A 5),2002,2004,10113,Universität Regensburg,3,
5339450,Bedeutung des Chaperons gp96 in intestinalen Makrophagen für die Induktion von Toleranz (A 06),2002,2005,10113,Universität Regensburg,4,
5339460,Die Bedeutung der Eph-Rezeptortyrosinkinasen für die Aufrechterhaltung und Wiederherstellung der epithelialen Barriere im Gastrointestinaltrakt (A 08),2002,2004,10113,Universität Regensburg,3,
5339466,Analyse der veränderten Genexpression von humanen intestinalen Epithelzellen nach Kontakt mit dem Durchfallerreger Campylobacter Jejuni (A 9),2002,2004,10113,Universität Regensburg,3,
5339588,Funktionelle Untersuchung des intrazellulären p75TNF-Rezeptors in chronisch entzündlichen Darmerkrankungen (B 01),2002,2005,10113,Universität Regensburg,4,
5339594,Die Rolle des Lymphotoxin beta-Rezeptors bei entzündlichen Darmerkrankungen (B 02),2002,2005,10113,Universität Regensburg,4,
5339599,Untersuchungen zur Helicobacter pylori-induzierten Immunpathogenese (B 03),2002,2005,10113,Universität Regensburg,4,
5339608,Adhäsin-vermittelte Interaktionen von Helicobacter pylori mit Speichelproteinen (B 05),2002,2005,10113,Universität Regensburg,4,
5339620,Gentherapeutische Ansätze bei akuter und chronischer intestinaler Entzündung in einem induzierten und spontanen Kolitis Tiermodell (B 07),2002,2004,10113,Universität Regensburg,3,
5339624,Bedeutung des sympathischen Nervensystems für die mukosale Entzündung und die Chemotaxis in der Frühphase der akuten experimentellen Kolitis (B 08),2002,2005,10113,Universität Regensburg,4,
5339636,Primärzellkultur und -analyse (Z 01),2002,2005,10113,Universität Regensburg,4,
5339648,DNA/RNA Analytik und Arraytechnologie (Z 02),2002,2005,10113,Universität Regensburg,4,
5339660,Zentrale Verwaltungsaufgaben für den SFB (Z 04),2002,2005,10113,Universität Regensburg,4,
5353624,Korrelationen und Potentialverteilungen in Quanten-Dots und Punktkontakten (A 7),1994,1997,10113,Universität Regensburg,4,
5353636,Niedrigdimensionale Systeme durch Wachstum auf Spaltflächen (A10),1994,2003,10113,Universität Regensburg,10,
5360792,Biochemie und Molekularbiologie der Protein N-Glykosylierung in Saccharomyces cerevisiae (A 1),1996,2004,10113,Universität Regensburg,9,
5360796,Silikat-Biomineralisation in Diatomeen (A 2),1996,2004,10113,Universität Regensburg,9,
5360800,"S.cerevisiae Zellwandproteine als Enzyme, Erkennungs- und Strukturelemente (A 3)",1996,2004,10113,Universität Regensburg,9,
5360804,Extrazelluläre Matrix von Coelenteraten (Hydra) (A 4),1996,2004,10113,Universität Regensburg,9,
5360808,Molekulare Schalter der Entwicklung und Differenzierung von Volvox (B 1),1996,2004,10113,Universität Regensburg,9,
5360812,Zur rolle der extrazellulären Matrix bei der Entwicklung der vielzelligen Kugelalge Volvox (B 2),1996,2001,10113,Universität Regensburg,6,
5360816,Molekulare Analyse des Kinetochors von Saccharomyces cerevisiae (B 3),1996,2001,10113,Universität Regensburg,6,
5360820,Vom Einzeller zum Vielzeller - Molekulare Entwicklung in niederen Grünalgen (B 4),2002,2004,10113,Universität Regensburg,3,
5360824,Sensorische Rhodopsine einzelliger Algen (C 1),1996,2004,10113,Universität Regensburg,9,
5360828,Funktion von Hitzeschockproteinen in S.cerevisiae (C 2),1996,2001,10113,Universität Regensburg,6,
5360832,H+-Symporter aus Chlorella - Struktur/Funktion/Lipidbedarf (C 3),1996,2001,10113,Universität Regensburg,6,
5360836,"Grundlagen, Grenzen und Verbreitung der thermophilen Lebensweise bei Eukaryonten (C 4)",1996,2003,10113,Universität Regensburg,8,
5360840,Rhodopsinregulierte ionale Signalprozesse in Chlamydomonas und Volvox (C 5),1997,1998,10113,Universität Regensburg,2,
5360844,Zentrale Verwaltung (Z 1),1996,2004,10113,Universität Regensburg,9,
5360848,Proteinanalytik (zentrale Serviceeinrichtung) (Z 2),1996,2004,10113,Universität Regensburg,9,
5363597,Hochfeld-Festkörper-NMR-spektroskopische Untersuchungen der silikatreichen Zellwände von Diatomeen (A 6),2002,2004,10113,Universität Regensburg,3,
5363625,Vitamintransportproteine und- sensoren in Saccharomyces cerevisiae (C 7),2002,2004,10113,Universität Regensburg,3,
5420277,Lipid raft clustering in Membrane trafficking (A 01),2004,2008,10113,Universität Regensburg,5,
5420326,Membrane microdomain formation in artificial membrane systems (A 02),2004,2007,10113,Universität Regensburg,4,
5420338,Crosstalk between the apo-A-I/ABCA1 pathway and lipid microdomains (A 03),2004,2007,10113,Universität Regensburg,4,
5420340,In vitro reconstitution of functional Rab-domains on proteoliposomes (A 04),2004,2008,10113,Universität Regensburg,5,
5420350,"The role of prominin-1/CD133, a cholesterol-interacting, membrane microdomain-associated protein, in ciliogenesis and photoreceptor disk morphogenesis (B 01)",2004,2008,10113,Universität Regensburg,5,
5420352,Molecular mechanisms responsible for the formation of the brush border/apical surface of the intestine (B 02),2004,2008,10113,Universität Regensburg,5,
5420372,Caveolae as tracking as trafficking compartments to manage transcytosis within the alveolar epithelium (B 03),2004,2007,10113,Universität Regensburg,4,
5420475,Pathophysiological role of caveolae and caveolin in vascular proliferative disease (C 01),2004,2007,10113,Universität Regensburg,4,
5420483,Intracellular lipid-trafficking as a potential crossroad in Aß-generation (C 02),2004,2007,10113,Universität Regensburg,4,
5420495,Specific Lipid Interactions of Transmembrane Segments of Membrande Proteins (C 03),2004,2007,10113,Universität Regensburg,4,
5420499,Role of Lipid Rafts in TCR signal transduction and apical transport of the HIV-1 pathogenicity factor Nef (C 04),2004,2008,10113,Universität Regensburg,5,
5420503,Lipidomics on Hybrid Tandem Mass Spectrometers (D 01),2004,2008,10113,Universität Regensburg,5,
5420505,Lipid tools for microdomain reconstitution (D 02),2004,2008,10113,Universität Regensburg,5,
5420507,Characterization of lipid-dependent conformational intermediates of raft-associatetd proteins using NMR spectroscopy (D 03),2004,2008,10113,Universität Regensburg,5,
5420513,Central administration and project coordination of the Transregional Collaborative Research Center (Z),2004,2008,10113,Universität Regensburg,5,
5481189,SFB 521: Modellhafte Leistungen niederer Eukaryonten,1996,2004,10113,Universität Regensburg,9,
5484979,SFB 585: Regulation von Immunfunktionen im Verdauungstrakt,2002,2005,10113,Universität Regensburg,4,
5485945,TRR 13: Membran-Mikrodomänen und ihre Rolle bei Erkrankungen des Menschen,2004,2008,10113,Universität Regensburg,5,
14086190,SFB 689: Spinphänomene in reduzierten Dimensionen,2006,2017,10113,Universität Regensburg,12,
14945784,"SFB 699: Strukturelle, physiologische und molekulare Grundlagen der Nierenfunktion",2006,2017,10113,Universität Regensburg,12,Grundlagen der Biologie und Medizin
19576047,Spin-abhängiger Transport in Kohlenstoff-Nanoröhren mit Wechselwirkung (A01),2006,2017,10113,Universität Regensburg,12,
19576118,Spindiffusionslängen-Bestimmungen in nichtmagnetischen Nanodrähten mit beweglichen Nanokontakten (A02),2006,2009,10113,Universität Regensburg,4,
19576156,Theoretical Investigation of Spin Dependent Transport through Carbon Nanotubes (A03),2006,2009,10113,Universität Regensburg,4,
19576248,Spin-abhängiger Transport durch einzelne Moleküle (A04),2006,2017,10113,Universität Regensburg,12,
19595351,Molekularstrahlepitaxie magnetischer Mangan-haltiger Halbleiter (B01),2006,2017,10113,Universität Regensburg,12,
19595488,"Manipulation der statischen und dynamischen Eigenschaften von (Ga,Mn)As (B02)",2006,2013,10113,Universität Regensburg,8,
19615808,Vielteilchenbeschreibung ferromagnetischer Halbleiter: Korrelationseffekte in elektrischen und magnetischen Eigenschaften (B03),2006,2013,10113,Universität Regensburg,8,
19615897,Spindynamik und Spindiffusion in Halbleiter-Heterostrukturen (B04),2006,2017,10113,Universität Regensburg,12,
19615924,Magnetische Halbleiter-Nanostrukturen: Nichtgleichgewichts-Spindetektion und Transport (B05),2006,2017,10113,Universität Regensburg,12,
19615955,Spininjektion aus verdünnten magnetischen Halbleitern in Halbleiter-Heterostrukturen (B06),2006,2017,10113,Universität Regensburg,12,
19636698,Elektronenmikroskopische strukturelle und mikromagnetische Charakterisierung von magnetischen Halbleitern (B08),2006,2009,10113,Universität Regensburg,4,
19636761,Modellierung und Simulation von Strukturen in magnetischen Halbleiterbauelementen (B09),2006,2017,10113,Universität Regensburg,12,
19636870,Spin Ratschen Effekte und resonante Spinströme in Halbleiter-Heterostrukturen und Hybridsystemen (C01),2006,2017,10113,Universität Regensburg,12,
19637014,Rein elektrische Spininjektion durch Spin-Bahn-Wechselwirkung in gyrotropen Nanostrukturen (C02),2006,2009,10113,Universität Regensburg,4,
19637202,Verdünnte Ferromagnete und Andreev-Reflektion in Supraleiter/Ferromagnet-Heterostrukturen (C03),2006,2009,10113,Universität Regensburg,4,
19637321,Spinabhängiger Transport heißer Elektronen (C04),2006,2009,10113,Universität Regensburg,4,
19637413,Transporteigenschaften von GaMnAs-Nanostrukturen und Fe/GaAs-Übergängen (C05),2006,2013,10113,Universität Regensburg,8,
19637612,"Transport, Dynamik und Wechselwirkungseffekte in Systemen mit Spin-Bahn-Kopplung (C06)",2006,2017,10113,Universität Regensburg,12,
19637738,Electronic and Transport Properties of Two-Dimensional Magnetic and Spin-Polarized Heterostructures (C07),2006,2009,10113,Universität Regensburg,4,
19638230,Zentrale Aufgaben des Sonderforschungsbereichs (Z),2006,2017,10113,Universität Regensburg,12,
23119715,Die Bedeutung des Transkriptionsfaktors LMX1B für die Ausbildung und den Erhalt der glomulären Filtrationsschranke (A01),2006,2014,10113,Universität Regensburg,9,
23119817,Die Rolle von Proteinen der Olfactomedin-Familie für die Podozytenfunktion (A02),2006,2010,10113,Universität Regensburg,5,
23119861,Pathophysiologie der Salzverlustsyndrome durch Mutationen der einwärtsgleichrichtenden Kaliumkanäle KCNJ10 und KCNJ16 (A03),2006,2017,10113,Universität Regensburg,12,
23138328,Funktion und Regulation der Spleiß-Isoformen des Na/K/2Cl Cotransporters NKCC2 (A04),2006,2013,10113,Universität Regensburg,8,
23138379,Expressionskontrolle der Chlorikanäle C1C - K1 und C1C - K2 auf zellulärer Ebene (A05),2006,2009,10113,Universität Regensburg,4,
23138437,Kontrolle der Aktivität von CFTR und Hemmung des epithelialen Na+ Kanals: C1- sensitive Kinasen und Proteinkomplexe in Lipid Rafts (A06),2006,2009,10113,Universität Regensburg,4,
23138472,Anoctamine und Transmembrane Channel-like (TMC) Proteine: ubiquitäre Regulatoren des Transportes in Niere und anderen Organen (A07),2006,2017,10113,Universität Regensburg,12,
23138524,Intrazellulärer Transport von Polycystin-2 und Domänenanalyse von Polycystin-2 in vivo (A08),2006,2017,10113,Universität Regensburg,12,
23138555,"NMR-Struktur, Dynamik und Funktion von Ionenkanälen der Niere (A09)",2006,2013,10113,Universität Regensburg,8,
23138589,Entwicklung von Fibrozyten und ihr Beitrag zur Kollagenproduktion (A10),2006,2017,10113,Universität Regensburg,12,
23138646,Molekulare Regulation der Reninexpression (B01),2006,2013,10113,Universität Regensburg,8,
23138674,Determinanten der Reninzellentwicklung in der Niere (B02),2006,2017,10113,Universität Regensburg,12,
23138701,Mechanismen der renalen kompensatorischen Hypertrophie (B03),2006,2017,10113,Universität Regensburg,12,
23138747,Regulation der Expression renaler Angiotensin II Typ 1-Rezeptoren durch Zytokine (B04),2006,2009,10113,Universität Regensburg,4,
23138782,Wirkung und Funktion renaler Prostaglandine (B05),2006,2017,10113,Universität Regensburg,12,
23138850,Bildgebendes Zentrum: Korrelative Mikroskopie und 3D-Strukturanalyse (Z02),2006,2017,10113,Universität Regensburg,12,
23138876,Zentrale Aufgaben des Sonderforschungsbereichs (Z03),2006,2017,10113,Universität Regensburg,12,
35592816,TRR 55: Hadronenphysik mit Gitter-QCD,2008,,10113,Universität Regensburg,3,
49660225,Magneto-Raman-System,2007,2007,10113,Universität Regensburg,1,
50704990,Transmissions-Elektronenmikroskop,2007,2007,10113,Universität Regensburg,1,
52220891,600 MHz NMR Spektrometer und Kryokopf,2007,2007,10113,Universität Regensburg,1,
